indicator,ticker,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,
Total liabilities,MSFT,46275000000.0,51621000000.0,48024000000.0,48122000000.0,49351000000.0,54908000000.0,53040000000.0,56107000000.0,57417000000.0,63487000000.0,60707000000.0,68443000000.0,68695000000.0,82600000000.0,79486000000.0,82969000000.0,86551000000.0,96140000000.0,95451000000.0,103318000000.0,107063000000.0,121697000000.0,142152000000.0,155801000000.0,155288000000.0,168692000000.0,159450000000.0,177643000000.0,166258000000.0,176130000000.0,171652000000.0,166731000000.0,168417000000.0,184226000000.0,172894000000.0,
Total liabilities,NEE,20370000000.0,20416000000.0,21659000000.0,42245000000.0,23402000000.0,23022000000.0,23449000000.0,48371000000.0,24775000000.0,25102000000.0,25895000000.0,51266000000.0,52171000000.0,53161000000.0,53049000000.0,55013000000.0,54694000000.0,55863000000.0,57645000000.0,59905000000.0,61725000000.0,62246000000.0,63957000000.0,65652000000.0,65708000000.0,66964000000.0,70383000000.0,69619000000.0,61578000000.0,62469000000.0,64351000000.0,69558000000.0,74803000000.0,75642000000.0,77630000000.0,
Total liabilities,NFLX,814466000.0,1236659000.0,1573206000.0,2426386000.0,2817057000.0,2790064000.0,3091993000.0,3223217000.0,3550370000.0,3375129000.0,3696955000.0,4079002000.0,4569748000.0,4716117000.0,5053455000.0,5198943000.0,7331412000.0,7622786000.0,7748949000.0,7979445000.0,8945041000.0,9177673000.0,9818372000.0,10906810000.0,11385413000.0,13404723000.0,13624179000.0,15430786000.0,16132067000.0,18166937000.0,18356576000.0,20735635000.0,21515574000.0,24065791000.0,24080206000.0,
Total liabilities,NKE,4576000000.0,5155000000.0,4904000000.0,4722000000.0,4618000000.0,5084000000.0,5067000000.0,5157000000.0,4948000000.0,6428000000.0,6392000000.0,6476000000.0,6670000000.0,7770000000.0,7416000000.0,7467000000.0,8173000000.0,8893000000.0,7872000000.0,9178000000.0,8687000000.0,9138000000.0,8991000000.0,10329000000.0,10430000000.0,10852000000.0,11654000000.0,12297000000.0,12770000000.0,12724000000.0,13491000000.0,13948000000.0,13960000000.0,14677000000.0,17049000000.0,
Total liabilities,NVDA,1288936000.0,1174955000.0,1115593000.0,1407204000.0,1420739000.0,1438216000.0,1352298000.0,1584542000.0,1454591000.0,1397419000.0,1390726000.0,2794496000.0,2697678000.0,2628933000.0,2681276000.0,2783386000.0,2735000000.0,2794000000.0,2709000000.0,2901000000.0,2912000000.0,2981000000.0,4288000000.0,4079000000.0,3278000000.0,3429000000.0,3478000000.0,3770000000.0,3743000000.0,4087000000.0,4182000000.0,3950000000.0,4317000000.0,4439000000.0,4596000000.0,
Total liabilities,ORCL,30607000000.0,33759000000.0,32967000000.0,30990000000.0,31488000000.0,34639000000.0,33229000000.0,36674000000.0,36102000000.0,37164000000.0,42865000000.0,41675000000.0,41327000000.0,43466000000.0,52372000000.0,50762000000.0,50721000000.0,62240000000.0,62609000000.0,60559000000.0,59024000000.0,64891000000.0,75788000000.0,75138000000.0,74767000000.0,81131000000.0,77638000000.0,82894000000.0,90412000000.0,91538000000.0,90291000000.0,87746000000.0,85724000000.0,86924000000.0,87796000000.0,
Total liabilities,OXY,20407000000.0,19435000000.0,20765000000.0,22424000000.0,22875000000.0,24733000000.0,25151000000.0,24194000000.0,24942000000.0,25669000000.0,26647000000.0,26317000000.0,26277000000.0,27004000000.0,28031000000.0,21300000000.0,19225000000.0,21067000000.0,20207000000.0,19087000000.0,18229000000.0,19294000000.0,19334000000.0,21612000000.0,21386000000.0,20945000000.0,20774000000.0,21454000000.0,22086000000.0,23136000000.0,23468000000.0,22524000000.0,23144000000.0,23423000000.0,89363000000.0,
Total liabilities,PEP,50989000000.0,51615000000.0,51687000000.0,52178000000.0,51633000000.0,51814000000.0,52457000000.0,52221000000.0,52879000000.0,53867000000.0,54400000000.0,53069000000.0,54588000000.0,56829000000.0,57258000000.0,52931000000.0,53615000000.0,55788000000.0,56298000000.0,57599000000.0,58762000000.0,60316000000.0,61147000000.0,62883000000.0,62900000000.0,64386000000.0,65013000000.0,68759000000.0,71004000000.0,68620000000.0,63346000000.0,63130000000.0,61264000000.0,61132000000.0,63315000000.0,
Total liabilities,PFE,0.0,107418000000.0,106085000000.0,105812000000.0,102427000000.0,103295000000.0,100900000000.0,104538000000.0,105148000000.0,100788000000.0,97552000000.0,95794000000.0,94039000000.0,95979000000.0,93374000000.0,97973000000.0,93336000000.0,93984000000.0,104029000000.0,102740000000.0,99861000000.0,107889000000.0,115124000000.0,112071000000.0,110349000000.0,110190000000.0,111381000000.0,100489000000.0,94428000000.0,95202000000.0,96519000000.0,96015000000.0,96615000000.0,96631000000.0,105343000000.0,
Total liabilities,PG,69106000000.0,70353000000.0,70983000000.0,69411000000.0,68696000000.0,68209000000.0,70940000000.0,72580000000.0,71178000000.0,70554000000.0,72309000000.0,72789000000.0,73156000000.0,74290000000.0,71354000000.0,71451000000.0,67557000000.0,66445000000.0,66311000000.0,66841000000.0,67655000000.0,69153000000.0,70092000000.0,63289000000.0,63543000000.0,64628000000.0,67436000000.0,71923000000.0,69423000000.0,65427000000.0,65936000000.0,69244000000.0,66121000000.0,67516000000.0,67074000000.0,
Total liabilities,PM,31562000000.0,33125000000.0,34090000000.0,35259000000.0,36287000000.0,37164000000.0,39790000000.0,41146000000.0,41732000000.0,42606000000.0,44224000000.0,45934000000.0,44750000000.0,45617000000.0,45513000000.0,47816000000.0,46871000000.0,45864000000.0,45593000000.0,47200000000.0,47374000000.0,47358000000.0,47719000000.0,49539000000.0,49019000000.0,50668000000.0,53358000000.0,55054000000.0,55420000000.0,52636000000.0,51100000000.0,52260000000.0,50010000000.0,51122000000.0,52430000000.0,
Total liabilities,QCOM,8857000000.0,8829000000.0,9471000000.0,9125000000.0,9649000000.0,9861000000.0,9489000000.0,9507000000.0,9988000000.0,9231000000.0,9428000000.0,9255000000.0,9621000000.0,9566000000.0,9405000000.0,9624000000.0,9334000000.0,19093000000.0,19375000000.0,19988000000.0,20415000000.0,20139000000.0,20581000000.0,21151000000.0,24735000000.0,33085000000.0,34740000000.0,40427000000.0,40307000000.0,39022000000.0,31758000000.0,30629000000.0,30157000000.0,28670000000.0,28048000000.0,
Total liabilities,RTN,14662000000.0,13860000000.0,13865000000.0,17673000000.0,17291000000.0,16437000000.0,16635000000.0,18660000000.0,18397000000.0,17808000000.0,17937000000.0,14932000000.0,15123000000.0,14652000000.0,14523000000.0,18375000000.0,18091000000.0,18381000000.0,19101000000.0,19153000000.0,18705000000.0,18782000000.0,18985000000.0,19986000000.0,19485000000.0,19414000000.0,19421000000.0,20897000000.0,20260000000.0,20131000000.0,18824000000.0,20392000000.0,19868000000.0,19982000000.0,19835000000.0,
Total liabilities,SBUX,2709800000.0,2758900000.0,2975500000.0,3062800000.0,2872600000.0,2923900000.0,3110200000.0,3320800000.0,3181400000.0,3320900000.0,7036500000.0,5367800000.0,5151900000.0,5316500000.0,5480900000.0,6575700000.0,6182000000.0,7012300000.0,6628100000.0,6962000000.0,7424800000.0,8111400000.0,8445500000.0,8220700000.0,8622900000.0,8679300000.0,8915500000.0,12766400000.0,12842300000.0,13191400000.0,22986900000.0,22866200000.0,22678800000.0,25215000000.0,25451800000.0,
Total liabilities,SLB,20958000000.0,22171000000.0,24081000000.0,23938000000.0,24019000000.0,24203000000.0,25237000000.0,26796000000.0,25768000000.0,26342000000.0,27238000000.0,27631000000.0,26713000000.0,27550000000.0,27815000000.0,29054000000.0,27755000000.0,26788000000.0,25401000000.0,32372000000.0,33782000000.0,38561000000.0,38360000000.0,36878000000.0,35569000000.0,35342000000.0,33996000000.0,35145000000.0,34554000000.0,33672000000.0,33513000000.0,34345000000.0,34218000000.0,34739000000.0,34077000000.0,
Total liabilities,SO,0.0,0.0,0.0,120000000.0,0.0,42066000000.0,42617000000.0,44145000000.0,44530000000.0,45921000000.0,45919000000.0,45538000000.0,45768000000.0,3163912000.0,3354331000.0,50974000000.0,3441000000.0,3534000000.0,3504000000.0,56175000000.0,57938000000.0,68858000000.0,81815000000.0,84939000000.0,84666000000.0,85312000000.0,86233000000.0,86838000000.0,86891000000.0,89141000000.0,86840000000.0,92191000000.0,83409000000.0,83736000000.0,85800000000.0,
Total liabilities,SPG,19780358000.0,19738815000.0,20933884000.0,21567259000.0,26339559000.0,26041402000.0,26136300000.0,26676003000.0,26040597000.0,26180388000.0,26282590000.0,27475168000.0,26881306000.0,25353150000.0,24650844000.0,24439153000.0,25369075000.0,25670643000.0,26278955000.0,26179209000.0,26807914000.0,26758692000.0,27039851000.0,26793130000.0,26838826000.0,27239251000.0,27347268000.0,28571470000.0,27511954000.0,27472116000.0,27696077000.0,27389542000.0,27628817000.0,27813250000.0,31171697000.0,
Total liabilities,T,155242000000.0,157905000000.0,163771000000.0,164547000000.0,164169000000.0,162715000000.0,165575000000.0,179620000000.0,182656000000.0,185778000000.0,188469000000.0,186305000000.0,193971000000.0,200841000000.0,194820000000.0,205905000000.0,220924000000.0,238988000000.0,277200000000.0,279032000000.0,279233000000.0,277437000000.0,278372000000.0,279711000000.0,286922000000.0,294937000000.0,317756000000.0,302090000000.0,299267000000.0,350561000000.0,349899000000.0,337980000000.0,353433000000.0,352833000000.0,354469000000.0,
Total liabilities,TGT,27766000000.0,30393000000.0,33183000000.0,30809000000.0,30312000000.0,31428000000.0,33227000000.0,31605000000.0,27714000000.0,28142000000.0,30217000000.0,28322000000.0,27556000000.0,28022000000.0,30088000000.0,27407000000.0,26272000000.0,26444000000.0,28440000000.0,27305000000.0,27363000000.0,25711000000.0,27534000000.0,26478000000.0,26197000000.0,26268000000.0,29571000000.0,27290000000.0,27771000000.0,28829000000.0,32492000000.0,29993000000.0,29502000000.0,29730000000.0,32196000000.0,
Total liabilities,TMO,8175900000.0,8408100000.0,11795600000.0,11795600000.0,11533700000.0,11266900000.0,12287500000.0,11979900000.0,11811200000.0,11826700000.0,11835200000.0,15007300000.0,25703100000.0,23654800000.0,22180200000.0,22304000000.0,21942500000.0,21094600000.0,20296900000.0,19538800000.0,22028300000.0,20989500000.0,26352100000.0,24368200000.0,24418400000.0,24122100000.0,31283500000.0,31256000000.0,30457000000.0,28958000000.0,28188000000.0,28646000000.0,27903000000.0,29241000000.0,27374000000.0,
Total liabilities,TXN,2736000000.0,6195000000.0,9881000000.0,9545000000.0,8938000000.0,8363000000.0,9111000000.0,9060000000.0,8749000000.0,8330000000.0,8193000000.0,8131000000.0,8315000000.0,7344000000.0,7429000000.0,7332000000.0,6977000000.0,7327000000.0,6570000000.0,6284000000.0,5904000000.0,5731000000.0,5930000000.0,5958000000.0,5339000000.0,5730000000.0,5941000000.0,7305000000.0,6865000000.0,7893000000.0,8057000000.0,8143000000.0,8924000000.0,8898000000.0,9007000000.0,
Total liabilities,UNH,38764000000.0,38752000000.0,43038000000.0,39597000000.0,43834000000.0,44090000000.0,41477000000.0,49707000000.0,51369000000.0,48820000000.0,49847000000.0,49733000000.0,52073000000.0,52531000000.0,52822000000.0,53928000000.0,57841000000.0,58403000000.0,75150000000.0,77658000000.0,82788000000.0,83316000000.0,86088000000.0,84633000000.0,93162000000.0,92761000000.0,93122000000.0,89225000000.0,105533000000.0,103828000000.0,98491000000.0,97902000000.0,106746000000.0,111346000000.0,115953000000.0,
Total liabilities,UNP,25541000000.0,25723000000.0,26501000000.0,26518000000.0,26581000000.0,27287000000.0,27521000000.0,27276000000.0,28417000000.0,28502000000.0,28184000000.0,28506000000.0,29626000000.0,30122000000.0,31015000000.0,31527000000.0,32088000000.0,33187000000.0,33164000000.0,33898000000.0,35297000000.0,35268000000.0,36021000000.0,35786000000.0,36177000000.0,36863000000.0,38246000000.0,32950000000.0,33400000000.0,38780000000.0,38667000000.0,38724000000.0,43577000000.0,43537000000.0,43962000000.0,
Total liabilities,UPS,26430000000.0,26898000000.0,27440000000.0,27666000000.0,28540000000.0,29532000000.0,31535000000.0,34210000000.0,33977000000.0,33086000000.0,33834000000.0,29738000000.0,30838000000.0,29293000000.0,30279000000.0,33330000000.0,35503000000.0,35301000000.0,37073000000.0,35841000000.0,36711000000.0,35713000000.0,35599000000.0,39972000000.0,37845000000.0,38480000000.0,39847000000.0,44403000000.0,43120000000.0,42895000000.0,43591000000.0,46995000000.0,48594000000.0,48382000000.0,47724000000.0,
Total liabilities,USB,0.0,0.0,0.0,0.0,0.0,0.0,313592000000.0,314857000000.0,315916000000.0,313732000000.0,320549000000.0,322908000000.0,329235000000.0,346365000000.0,348143000000.0,359050000000.0,365956000000.0,374538000000.0,370868000000.0,375722000000.0,381883000000.0,391073000000.0,406375000000.0,398666000000.0,401724000000.0,415524000000.0,410504000000.0,413000000000.0,410932000000.0,411701000000.0,414232000000.0,416345000000.0,423718000000.0,428806000000.0,434154000000.0,
Total liabilities,UTX,38538000000.0,39424000000.0,39358000000.0,39572000000.0,39232000000.0,52049000000.0,66991000000.0,63495000000.0,62319000000.0,61757000000.0,61749000000.0,58728000000.0,58912000000.0,58357000000.0,57725000000.0,60076000000.0,62677000000.0,62396000000.0,61610000000.0,60126000000.0,60218000000.0,60390000000.0,60875000000.0,62127000000.0,62779000000.0,66351000000.0,66471000000.0,67310000000.0,68245000000.0,70205000000.0,82833000000.0,95765000000.0,97642000000.0,98236000000.0,98541000000.0,
Total liabilities,V,8271000000.0,8397000000.0,8323000000.0,8467000000.0,8325000000.0,12583000000.0,12383000000.0,8271000000.0,8164000000.0,8282000000.0,9086000000.0,9234000000.0,9968000000.0,10389000000.0,11156000000.0,10942000000.0,10598000000.0,10802000000.0,10394000000.0,25501000000.0,25195000000.0,31040000000.0,31123000000.0,31644000000.0,32444000000.0,32056000000.0,35217000000.0,33753000000.0,34939000000.0,34857000000.0,35219000000.0,37560000000.0,35590000000.0,35254000000.0,37890000000.0,
Total liabilities,VZ,139244000000.0,133044000000.0,140517000000.0,144553000000.0,134500000000.0,135644000000.0,138454000000.0,139689000000.0,138598000000.0,136190000000.0,186410000000.0,178682000000.0,207711000000.0,208415000000.0,208325000000.0,219032000000.0,225031000000.0,227879000000.0,227531000000.0,226798000000.0,224484000000.0,211126000000.0,217515000000.0,220148000000.0,221694000000.0,226217000000.0,226231000000.0,212456000000.0,212171000000.0,209728000000.0,209475000000.0,210119000000.0,226487000000.0,225161000000.0,224563000000.0,
Total liabilities,WBA,12197000000.0,12593000000.0,12607000000.0,12755000000.0,11806000000.0,12159000000.0,15226000000.0,16880000000.0,16591000000.0,16861000000.0,16027000000.0,16425000000.0,16248000000.0,15906000000.0,16633000000.0,10107000000.0,40543000000.0,39081000000.0,37921000000.0,37948000000.0,36879000000.0,36452000000.0,42808000000.0,42587000000.0,42438000000.0,43573000000.0,38543000000.0,40689000000.0,43461000000.0,42416000000.0,42117000000.0,44332000000.0,45664000000.0,44453000000.0,44086000000.0,
Total liabilities,WFC,0.0,0.0,1167177000000.0,1173626000000.0,1188283000000.0,1188134000000.0,1220036000000.0,1265414000000.0,1274548000000.0,1278142000000.0,1320890000000.0,1356873000000.0,1371053000000.0,1418015000000.0,1454374000000.0,1502761000000.0,1548941000000.0,1531059000000.0,1558214000000.0,1594634000000.0,1651686000000.0,1687490000000.0,1739096000000.0,1730534000000.0,1750064000000.0,1725641000000.0,1729010000000.0,1744821000000.0,1710436000000.0,1674512000000.0,1674240000000.0,1699717000000.0,1689960000000.0,1724346000000.0,1750646000000.0,
Total liabilities,WMT,121059000000.0,125715000000.0,127876000000.0,122091000000.0,128136000000.0,125383000000.0,131927000000.0,126762000000.0,131938000000.0,129308000000.0,136483000000.0,128496000000.0,129658000000.0,126239000000.0,128780000000.0,122312000000.0,124173000000.0,119749000000.0,125573000000.0,119035000000.0,123522000000.0,121361000000.0,129164000000.0,121027000000.0,126027000000.0,125177000000.0,133269000000.0,126653000000.0,129375000000.0,134877000000.0,154587000000.0,146799000000.0,166339000000.0,164534000000.0,168181000000.0,
Total liabilities,XOM,168053000000.0,170653000000.0,167288000000.0,176656000000.0,188140000000.0,166834000000.0,162836000000.0,167932000000.0,172638000000.0,175968000000.0,178319000000.0,172805000000.0,176635000000.0,177431000000.0,172177000000.0,175094000000.0,171734000000.0,175592000000.0,169939000000.0,165947000000.0,170602000000.0,171882000000.0,168789000000.0,162989000000.0,167058000000.0,163834000000.0,167151000000.0,161003000000.0,160631000000.0,161568000000.0,164263000000.0,154402000000.0,164967000000.0,169352000000.0,169446000000.0,
Total current assets,AAPL,46997000000.0,46898000000.0,44988000000.0,54771000000.0,50712000000.0,51943000000.0,57653000000.0,72348000000.0,63337000000.0,68219000000.0,73286000000.0,80347000000.0,70541000000.0,67949000000.0,68531000000.0,83403000000.0,67891000000.0,70953000000.0,89378000000.0,76219000000.0,87592000000.0,93761000000.0,106869000000.0,103332000000.0,101990000000.0,112875000000.0,128645000000.0,143810000000.0,130053000000.0,115761000000.0,131339000000.0,140828000000.0,123346000000.0,134973000000.0,162819000000.0,
Total current assets,ABT,23647132000.0,24132178000.0,23094416000.0,23768774000.0,25602131000.0,26257492000.0,27264244000.0,31322583000.0,19096868000.0,19831124000.0,19748949000.0,19247000000.0,17931000000.0,18258000000.0,16464000000.0,15261000000.0,19985000000.0,21131000000.0,15894000000.0,14155000000.0,12406000000.0,12988000000.0,12978000000.0,26776000000.0,19329000000.0,19983000000.0,21377000000.0,20147000000.0,14964000000.0,14122000000.0,18196000000.0,14632000000.0,14409000000.0,15195000000.0,16119000000.0,
Total current assets,ACN,10279277000.0,11147260000.0,11471183000.0,10992719000.0,11554680000.0,11458026000.0,12587931000.0,12013526000.0,12016949000.0,12078919000.0,11844178000.0,11291459000.0,10633880000.0,11134693000.0,11904442000.0,11576245000.0,11007808000.0,11069521000.0,11579394000.0,10623048000.0,10678800000.0,11576011000.0,11976222000.0,11368406000.0,10764002000.0,11205735000.0,12097289000.0,12303841000.0,12284948000.0,12336872000.0,13585559000.0,13540408000.0,13833300000.0,14141660000.0,15450601000.0,
